# -*- tcl -*- bench/csv
1
656,Geo2Point 1 -30 80,4.263
657,Geo2Point 1 -30 90,3.788
658,Geo2Point 1 -30 100,3.793
659,Geo2Point 1 -30 110,4.03
660,Geo2Point 1 -30 120,3.807
661,Geo2Point 1 -30 130,3.788
662,Geo2Point 1 -30 140,4.011
663,Geo2Point 1 -30 150,3.782
664,Geo2Point 1 -30 160,3.875
665,Geo2Point 1 -30 170,4.17
666,Geo2Point 1 -30 180,3.909
667,Geo2Point 1 -40 -10,3.808
668,Geo2Point 1 -40 -20,4.141
669,Geo2Point 1 -40 -30,3.839
670,Geo2Point 1 -40 -40,3.801
671,Geo2Point 1 -40 -50,3.855
672,Geo2Point 1 -40 -60,3.819
673,Geo2Point 1 -40 -70,3.799
674,Geo2Point 1 -40 -80,3.828
675,Geo2Point 1 -40 -90,3.883
676,Geo2Point 1 -40 -100,3.8
677,Geo2Point 1 -40 -110,3.829
678,Geo2Point 1 -40 -120,3.887
679,Geo2Point 1 -40 -130,3.804
680,Geo2Point 1 -40 -140,3.819
681,Geo2Point 1 -40 -150,4.19
682,Geo2Point 1 -40 -160,4.251
683,Geo2Point 1 -40 -170,4.216
684,Geo2Point 1 -40 -180,3.852
685,Geo2Point 1 -40 0,3.813
686,Geo2Point 1 -40 10,3.973
687,Geo2Point 1 -40 20,3.836
688,Geo2Point 1 -40 30,3.851
689,Geo2Point 1 -40 40,4.161
690,Geo2Point 1 -40 50,3.818
691,Geo2Point 1 -40 60,3.836
